read_id	organism	call	role	as_best	as_runnerup	margin	read_length	aligned_bases
junk_031	unassigned	no_survivor	none	0	0	0	824	0
junk_032	unassigned	no_survivor	none	0	0	0	1316	0
junk_033	unassigned	no_survivor	none	0	0	0	1102	0
junk_034	unassigned	no_survivor	none	0	0	0	1647	0
junk_035	unassigned	no_survivor	none	0	0	0	1951	0
junk_036	unassigned	no_survivor	none	0	0	0	401	0
junk_037	unassigned	no_survivor	none	0	0	0	387	0
junk_038	unassigned	no_survivor	none	0	0	0	370	0
junk_039	unassigned	no_survivor	none	0	0	0	1172	0
junk_040	unassigned	no_survivor	none	0	0	0	1694	0
junk_041	unassigned	no_survivor	none	0	0	0	660	0
junk_042	unassigned	no_survivor	none	0	0	0	578	0
junk_043	unassigned	no_survivor	none	0	0	0	1378	0
junk_044	unassigned	no_survivor	none	0	0	0	1512	0
junk_045	unassigned	no_survivor	none	0	0	0	1956	0
junk_046	unassigned	no_survivor	none	0	0	0	1563	0
junk_047	unassigned	no_survivor	none	0	0	0	1386	0
junk_048	unassigned	no_survivor	none	0	0	0	1213	0
junk_049	unassigned	no_survivor	none	0	0	0	309	0
junk_050	unassigned	no_survivor	none	0	0	0	1378	0
junk_051	unassigned	no_survivor	none	0	0	0	1094	0
junk_052	unassigned	no_survivor	none	0	0	0	1429	0
junk_053	unassigned	no_survivor	none	0	0	0	1896	0
junk_054	unassigned	no_survivor	none	0	0	0	379	0
junk_055	unassigned	no_survivor	none	0	0	0	1491	0
junk_056	unassigned	no_survivor	none	0	0	0	595	0
junk_057	unassigned	no_survivor	none	0	0	0	1580	0
junk_058	unassigned	no_survivor	none	0	0	0	472	0
junk_059	unassigned	no_survivor	none	0	0	0	1351	0
junk_060	unassigned	no_survivor	none	0	0	0	1113	0
junk_061	unassigned	no_survivor	none	0	0	0	1289	0
junk_062	unassigned	no_survivor	none	0	0	0	991	0
junk_063	unassigned	no_survivor	none	0	0	0	1677	0
junk_064	unassigned	no_survivor	none	0	0	0	568	0
junk_065	unassigned	no_survivor	none	0	0	0	1262	0
junk_066	unassigned	no_survivor	none	0	0	0	695	0
junk_067	unassigned	no_survivor	none	0	0	0	1875	0
junk_068	unassigned	no_survivor	none	0	0	0	1196	0
junk_069	unassigned	no_survivor	none	0	0	0	1053	0
junk_070	unassigned	no_survivor	none	0	0	0	1294	0
junk_071	unassigned	no_survivor	none	0	0	0	1888	0
junk_072	unassigned	no_survivor	none	0	0	0	1393	0
junk_073	unassigned	no_survivor	none	0	0	0	1883	0
junk_074	unassigned	no_survivor	none	0	0	0	1994	0
junk_075	unassigned	no_survivor	none	0	0	0	1243	0
junk_076	unassigned	no_survivor	none	0	0	0	1037	0
junk_077	unassigned	no_survivor	none	0	0	0	572	0
junk_078	unassigned	no_survivor	none	0	0	0	1230	0
junk_079	unassigned	no_survivor	none	0	0	0	1048	0
junk_080	unassigned	no_survivor	none	0	0	0	1700	0
junk_081	unassigned	no_survivor	none	0	0	0	430	0
junk_082	unassigned	no_survivor	none	0	0	0	1634	0
junk_083	unassigned	no_survivor	none	0	0	0	904	0
junk_084	unassigned	no_survivor	none	0	0	0	650	0
junk_085	unassigned	no_survivor	none	0	0	0	1921	0
junk_086	unassigned	no_survivor	none	0	0	0	1440	0
junk_087	unassigned	no_survivor	none	0	0	0	877	0
junk_088	unassigned	no_survivor	none	0	0	0	1045	0
junk_089	unassigned	no_survivor	none	0	0	0	391	0
junk_090	unassigned	no_survivor	none	0	0	0	1758	0
junk_091	unassigned	no_survivor	none	0	0	0	566	0
junk_092	unassigned	no_survivor	none	0	0	0	1507	0
junk_093	unassigned	no_survivor	none	0	0	0	1847	0
junk_094	unassigned	no_survivor	none	0	0	0	1703	0
junk_095	unassigned	no_survivor	none	0	0	0	1763	0
junk_096	unassigned	no_survivor	none	0	0	0	1554	0
junk_097	unassigned	no_survivor	none	0	0	0	326	0
junk_098	unassigned	no_survivor	none	0	0	0	1745	0
junk_099	unassigned	no_survivor	none	0	0	0	511	0
